subscription,subscription_amount,visit_id
1.0,112.0,5555705238
1.0,103.0,5555705241
1.0,122.0,5555705243
1.0,141.0,5555705245
1.0,141.0,5555705248
1.0,131.0,5555705249
1.0,105.0,5555705250
1.0,112.0,5555705253
1.0,103.0,5555705257
1.0,112.0,5555705258
1.0,150.0,5555705269
1.0,131.0,5555705270
1.0,131.0,5555705277
1.0,112.0,5555705278
1.0,112.0,5555705281
1.0,97.0,5555705282
1.0,150.0,5555705284
1.0,122.0,5555705287
1.0,103.0,5555705295
1.0,138.0,5555705297
1.0,150.0,5555705298
1.0,103.0,5555705299
1.0,103.0,5555705300
1.0,150.0,5555705301
1.0,147.0,5555705302
1.0,150.0,5555705305
1.0,146.0,5555705306
1.0,150.0,5555705307
1.0,111.0,5555705313
1.0,111.0,5555705317
1.0,150.0,5555705318
1.0,150.0,5555705320
1.0,103.0,5555705322
1.0,150.0,5555705323
1.0,131.0,5555705325
1.0,112.0,5555705330
1.0,131.0,5555705334
1.0,141.0,5555705336
1.0,141.0,5555705337
1.0,150.0,5555705339
1.0,139.0,5555705341
1.0,141.0,5555705343
1.0,150.0,5555705347
1.0,112.0,5555705348
1.0,150.0,5555705350
1.0,126.0,5555705351
1.0,103.0,5555705352
1.0,150.0,5555705361
1.0,150.0,5555705372
1.0,112.0,5555705373
1.0,112.0,5555705374
1.0,141.0,5555705376
1.0,118.0,5555705377
1.0,119.0,5555705378
1.0,141.0,5555705380
1.0,19.0,5555705381
1.0,150.0,5555705382
1.0,117.0,5555705384
1.0,122.0,5555705388
1.0,132.0,5555705389
1.0,27.0,5555705391
1.0,122.0,5555705395
1.0,122.0,5555705396
1.0,108.0,5555705397
1.0,127.0,5555705398
1.0,150.0,5555705399
1.0,122.0,5555705400
1.0,150.0,5555705401
1.0,141.0,5555705402
1.0,131.0,5555705403
1.0,112.0,5555705404
1.0,122.0,5555705405
1.0,150.0,5555705407
1.0,112.0,5555705408
1.0,122.0,5555705409
1.0,103.0,5555705410
1.0,22.0,5555705411
1.0,120.0,5555705413
1.0,150.0,5555705416
1.0,103.0,5555705417
1.0,122.0,5555705419
1.0,120.0,5555705421
1.0,141.0,5555705422
1.0,122.0,5555705425
1.0,112.0,5555705427
1.0,140.0,5555705428
1.0,112.0,5555705429
1.0,131.0,5555705435
1.0,112.0,5555705436
1.0,12.0,5555705437
1.0,146.0,5555705438
1.0,122.0,5555705439
1.0,50.0,5555705440
1.0,150.0,5555705442
1.0,150.0,5555705443
1.0,103.0,5555705448
1.0,150.0,5555705449
1.0,122.0,5555705450
1.0,150.0,5555705451
1.0,90.0,5555705453
1.0,106.0,5555705454
1.0,150.0,5555705457
1.0,112.0,5555705458
1.0,112.0,5555705463
1.0,141.0,5555705468
1.0,150.0,5555705470
1.0,131.0,5555705471
1.0,150.0,5555705474
1.0,150.0,5555705476
1.0,150.0,5555705478
1.0,112.0,5555705480
1.0,135.0,5555705484
1.0,135.0,5555705485
1.0,102.0,5555705486
1.0,112.0,5555705491
1.0,131.0,5555705492
1.0,143.0,5555705493
1.0,112.0,5555705496
1.0,138.0,5555705500
1.0,150.0,5555705501
1.0,141.0,5555705503
1.0,150.0,5555705505
1.0,131.0,5555705506
1.0,97.0,5555705507
1.0,150.0,5555705511
1.0,136.0,5555705513
1.0,103.0,5555705518
1.0,150.0,5555705519
1.0,150.0,5555705520
1.0,134.0,5555705523
1.0,103.0,5555705524
1.0,121.0,5555705526
1.0,150.0,5555705533
1.0,122.0,5555705534
1.0,143.0,5555705535
1.0,141.0,5555705537
1.0,112.0,5555705542
1.0,141.0,5555705543
1.0,141.0,5555705545
1.0,150.0,5555705546
1.0,116.0,5555705550
1.0,131.0,5555705552
1.0,112.0,5555705553
1.0,150.0,5555705557
1.0,73.0,5555705558
1.0,107.0,5555705560
1.0,150.0,5555705565
1.0,122.0,5555705566
1.0,150.0,5555705568
1.0,122.0,5555705570
1.0,137.0,5555705572
1.0,112.0,5555705573
1.0,122.0,5555705575
1.0,95.0,5555705576
1.0,122.0,5555705581
1.0,122.0,5555705583
1.0,122.0,5555705584
1.0,128.0,5555705585
1.0,122.0,5555705586
1.0,103.0,5555705589
1.0,131.0,5555705590
1.0,103.0,5555705592
1.0,112.0,5555705594
1.0,122.0,5555705595
1.0,112.0,5555705599
1.0,150.0,5555705600
1.0,31.0,5555705602
1.0,131.0,5555705606
1.0,150.0,5555705612
1.0,131.0,5555705614
1.0,118.0,5555705615
1.0,122.0,5555705617
1.0,150.0,5555705618
1.0,122.0,5555705624
1.0,105.0,5555705628
1.0,16.0,5555705630
1.0,95.0,5555705631
1.0,150.0,5555705638
1.0,122.0,5555705640
1.0,100.0,5555705641
1.0,122.0,5555705645
1.0,141.0,5555705647
1.0,150.0,5555705650
1.0,142.0,5555705651
1.0,129.0,5555705654
1.0,141.0,5555705657
1.0,150.0,5555705663
1.0,122.0,5555705670
1.0,103.0,5555705671
1.0,150.0,5555705672
1.0,112.0,5555705675
1.0,122.0,5555705676
1.0,150.0,5555705677
1.0,99.0,5555705679
1.0,103.0,5555705681
1.0,150.0,5555705682
1.0,122.0,5555705686
1.0,103.0,5555705689
1.0,112.0,5555705690
1.0,103.0,5555705691
1.0,98.0,5555705693
1.0,150.0,5555705694
1.0,125.0,5555705695
1.0,126.0,5555705698
1.0,144.0,5555705700
1.0,150.0,5555705702
1.0,108.0,5555705703
1.0,150.0,5555705704
1.0,122.0,5555705708
1.0,131.0,5555705710
1.0,150.0,5555705711
1.0,138.0,5555705713
1.0,131.0,5555705715
1.0,121.0,5555705716
1.0,103.0,5555705723
1.0,122.0,5555705726
1.0,127.0,5555705727
1.0,102.0,5555705729
1.0,150.0,5555705732
1.0,141.0,5555705734
1.0,112.0,5555705738
1.0,103.0,5555705739
1.0,150.0,5555705740
1.0,122.0,5555705742
1.0,131.0,5555705744
1.0,118.0,5555705748
1.0,141.0,5555705749
1.0,131.0,5555705750
1.0,112.0,5555705753
1.0,140.0,5555705754
1.0,131.0,5555705757
1.0,150.0,5555705758
1.0,105.0,5555705759
1.0,122.0,5555705760
1.0,131.0,5555705761
1.0,122.0,5555705762
1.0,122.0,5555705764
1.0,141.0,5555705768
1.0,132.0,5555705769
1.0,103.0,5555705770
1.0,102.0,5555705772
1.0,138.0,5555705776
1.0,150.0,5555705780
1.0,122.0,5555705781
1.0,122.0,5555705783
1.0,141.0,5555705784
1.0,141.0,5555705786
1.0,112.0,5555705789
1.0,96.0,5555705790
1.0,150.0,5555705792
1.0,131.0,5555705793
1.0,103.0,5555705794
1.0,122.0,5555705796
1.0,122.0,5555705797
1.0,131.0,5555705802
1.0,122.0,5555705804
1.0,138.0,5555705805
1.0,122.0,5555705806
1.0,141.0,5555705811
1.0,122.0,5555705818
1.0,122.0,5555705822
1.0,141.0,5555705824
1.0,131.0,5555705832
1.0,105.0,5555705834
1.0,102.0,5555705836
1.0,122.0,5555705838
1.0,112.0,5555705839
1.0,118.0,5555705841
1.0,131.0,5555705844
1.0,136.0,5555705845
1.0,106.0,5555705846
1.0,150.0,5555705850
1.0,150.0,5555705851
1.0,122.0,5555705855
1.0,137.0,5555705862
1.0,150.0,5555705864
1.0,112.0,5555705865
1.0,122.0,5555705866
1.0,103.0,5555705868
1.0,103.0,5555705869
1.0,111.0,5555705871
1.0,112.0,5555705876
1.0,102.0,5555705879
1.0,68.0,5555705881
1.0,103.0,5555705883
1.0,141.0,5555705885
1.0,122.0,5555705888
1.0,147.0,5555705889
1.0,106.0,5555705891
1.0,141.0,5555705897
1.0,129.0,5555705898
1.0,122.0,5555705899
1.0,132.0,5555705900
1.0,131.0,5555705905
1.0,112.0,5555705906
1.0,141.0,5555705907
1.0,131.0,5555705908
1.0,112.0,5555705910
1.0,141.0,5555705915
1.0,150.0,5555705926
1.0,135.0,5555705931
1.0,112.0,5555705932
1.0,143.0,5555705937
1.0,150.0,5555705940
1.0,150.0,5555705943
1.0,150.0,5555705948
1.0,103.0,5555705952
1.0,83.0,5555705953
1.0,150.0,5555705954
1.0,17.0,5555705957
1.0,112.0,5555705960
1.0,142.0,5555705964
1.0,150.0,5555705967
1.0,140.0,5555705969
1.0,112.0,5555705971
1.0,141.0,5555705973
1.0,104.0,5555705974
1.0,122.0,5555705978
1.0,122.0,5555705980
1.0,114.0,5555705981
1.0,131.0,5555705983
1.0,33.0,5555705985
1.0,150.0,5555705987
1.0,136.0,5555705989
1.0,122.0,5555705992
1.0,150.0,5555705993
1.0,150.0,5555705998
1.0,112.0,5555705999
1.0,115.0,5555706001
1.0,122.0,5555706002
1.0,137.0,5555706004
1.0,122.0,5555706006
1.0,141.0,5555706013
1.0,112.0,5555706015
1.0,118.0,5555706016
1.0,150.0,5555706017
1.0,103.0,5555706019
1.0,120.0,5555706020
1.0,150.0,5555706021
1.0,34.0,5555706022
1.0,112.0,5555706028
1.0,103.0,5555706029
1.0,118.0,5555706032
1.0,150.0,5555706033
1.0,103.0,5555706036
1.0,150.0,5555706037
1.0,126.0,5555706040
1.0,141.0,5555706043
1.0,131.0,5555706044
1.0,113.0,5555706047
1.0,131.0,5555706048
1.0,141.0,5555706050
1.0,131.0,5555706052
1.0,122.0,5555706054
1.0,134.0,5555706058
1.0,115.0,5555706060
1.0,103.0,5555706064
1.0,141.0,5555706066
1.0,150.0,5555706068
1.0,150.0,5555706069
1.0,102.0,5555706070
1.0,101.0,5555706072
1.0,112.0,5555706078
1.0,150.0,5555706080
1.0,146.0,5555706081
1.0,138.0,5555706087
1.0,150.0,5555706088
1.0,150.0,5555706092
1.0,106.0,5555706093
1.0,131.0,5555706099
1.0,150.0,5555706101
1.0,131.0,5555706102
1.0,112.0,5555706104
1.0,109.0,5555706107
1.0,135.0,5555706109
1.0,150.0,5555706114
1.0,141.0,5555706115
1.0,131.0,5555706116
1.0,112.0,5555706117
1.0,140.0,5555706120
1.0,150.0,5555706127
1.0,112.0,5555706128
1.0,103.0,5555706129
1.0,103.0,5555706130
1.0,122.0,5555706131
1.0,113.0,5555706132
1.0,150.0,5555706133
1.0,150.0,5555706134
1.0,103.0,5555706136
1.0,141.0,5555706137
1.0,141.0,5555706139
1.0,150.0,5555706142
1.0,106.0,5555706147
1.0,141.0,5555706148
1.0,150.0,5555706149
1.0,122.0,5555706150
1.0,141.0,5555706152
1.0,103.0,5555706161
1.0,149.0,5555706163
1.0,140.0,5555706174
1.0,142.0,5555706177
1.0,128.0,5555706178
1.0,112.0,5555706179
1.0,141.0,5555706181
1.0,149.0,5555706182
1.0,112.0,5555706185
1.0,141.0,5555706188
1.0,112.0,5555706190
1.0,137.0,5555706191
1.0,150.0,5555706197
1.0,112.0,5555706198
1.0,131.0,5555706200
1.0,98.0,5555706201
1.0,112.0,5555706202
1.0,131.0,5555706203
1.0,112.0,5555706204
1.0,150.0,5555706205
1.0,95.0,5555706206
1.0,112.0,5555706210
1.0,112.0,5555706211
1.0,122.0,5555706212
1.0,131.0,5555706214
1.0,113.0,5555706215
1.0,131.0,5555706218
1.0,112.0,5555706219
1.0,122.0,5555706222
1.0,105.0,5555706223
1.0,127.0,5555706225
1.0,141.0,5555706227
1.0,103.0,5555706230
1.0,149.0,5555706234
1.0,103.0,5555706235
1.0,112.0,5555706237
1.0,141.0,5555706240
1.0,122.0,5555706241
1.0,146.0,5555706245
1.0,103.0,5555706246
1.0,141.0,5555706248
1.0,141.0,5555706252
1.0,150.0,5555706253
1.0,103.0,5555706254
1.0,47.0,5555706259
1.0,104.0,5555706260
1.0,142.0,5555706261
1.0,139.0,5555706263
1.0,131.0,5555706265
1.0,122.0,5555706272
1.0,42.0,5555706273
1.0,103.0,5555706284
1.0,112.0,5555706292
1.0,105.0,5555706295
1.0,141.0,5555706296
1.0,141.0,5555706298
1.0,150.0,5555706301
1.0,131.0,5555706303
1.0,110.0,5555706304
1.0,121.0,5555706305
1.0,141.0,5555706307
1.0,150.0,5555706308
1.0,131.0,5555706309
1.0,135.0,5555706310
1.0,141.0,5555706315
1.0,150.0,5555706316
1.0,131.0,5555706317
1.0,130.0,5555706324
1.0,141.0,5555706325
1.0,131.0,5555706328
1.0,150.0,5555706329
1.0,103.0,5555706330
1.0,150.0,5555706332
1.0,131.0,5555706333
1.0,150.0,5555706335
1.0,122.0,5555706343
1.0,131.0,5555706345
1.0,131.0,5555706348
1.0,122.0,5555706350
1.0,122.0,5555706354
1.0,98.0,5555706355
1.0,150.0,5555706359
1.0,131.0,5555706361
1.0,112.0,5555706363
1.0,131.0,5555706366
1.0,98.0,5555706371
1.0,103.0,5555706373
1.0,150.0,5555706377
1.0,150.0,5555706380
1.0,122.0,5555706382
1.0,122.0,5555706383
1.0,122.0,5555706385
1.0,104.0,5555706386
1.0,129.0,5555706387
1.0,122.0,5555706389
1.0,150.0,5555706391
1.0,150.0,5555706392
1.0,112.0,5555706393
1.0,150.0,5555706395
1.0,112.0,5555706396
1.0,122.0,5555706397
1.0,141.0,5555706404
1.0,103.0,5555706407
1.0,103.0,5555706408
1.0,150.0,5555706410
1.0,150.0,5555706413
1.0,97.0,5555706422
1.0,131.0,5555706423
1.0,150.0,5555706426
1.0,103.0,5555706429
1.0,98.0,5555706431
1.0,150.0,5555706432
1.0,150.0,5555706435
1.0,150.0,5555706436
1.0,110.0,5555706439
1.0,150.0,5555706440
1.0,129.0,5555706441
1.0,150.0,5555706442
1.0,112.0,5555706446
1.0,150.0,5555706447
1.0,149.0,5555706454
1.0,131.0,5555706455
1.0,150.0,5555706458
1.0,112.0,5555706459
1.0,83.0,5555706461
1.0,122.0,5555706463
1.0,150.0,5555706464
1.0,150.0,5555706465
1.0,128.0,5555706467
1.0,127.0,5555706468
1.0,112.0,5555706469
1.0,103.0,5555706476
1.0,103.0,5555706479
1.0,138.0,5555706484
1.0,122.0,5555706486
1.0,122.0,5555706488
1.0,150.0,5555706489
1.0,149.0,5555706490
1.0,150.0,5555706494
1.0,112.0,5555706495
1.0,74.0,5555706496
1.0,131.0,5555706498
1.0,131.0,5555706505
1.0,112.0,5555706508
1.0,123.0,5555706509
1.0,105.0,5555706511
1.0,131.0,5555706515
1.0,150.0,5555706516
1.0,141.0,5555706524
1.0,131.0,5555706526
1.0,108.0,5555706528
1.0,150.0,5555706530
1.0,150.0,5555706537
1.0,139.0,5555706543
1.0,103.0,5555706545
1.0,150.0,5555706547
1.0,129.0,5555706548
1.0,150.0,5555706551
1.0,125.0,5555706553
1.0,117.0,5555706554
1.0,103.0,5555706555
1.0,117.0,5555706560
1.0,124.0,5555706562
1.0,116.0,5555706563
1.0,141.0,5555706564
1.0,132.0,5555706567
1.0,103.0,5555706568
1.0,103.0,5555706570
1.0,122.0,5555706573
1.0,112.0,5555706574
1.0,113.0,5555706575
1.0,39.0,5555706578
1.0,150.0,5555706583
1.0,150.0,5555706588
1.0,100.0,5555706589
1.0,108.0,5555706594
1.0,150.0,5555706595
1.0,99.0,5555706598
1.0,125.0,5555706599
1.0,142.0,5555706600
1.0,150.0,5555706601
1.0,112.0,5555706608
1.0,106.0,5555706613
1.0,131.0,5555706614
1.0,149.0,5555706618
1.0,103.0,5555706619
1.0,112.0,5555706621
1.0,136.0,5555706623
1.0,150.0,5555706629
1.0,121.0,5555706631
1.0,101.0,5555706632
1.0,150.0,5555706638
1.0,131.0,5555706639
1.0,150.0,5555706640
1.0,150.0,5555706645
1.0,131.0,5555706646
1.0,122.0,5555706648
1.0,129.0,5555706651
1.0,141.0,5555706652
1.0,96.0,5555706653
1.0,112.0,5555706654
1.0,112.0,5555706656
1.0,141.0,5555706665
1.0,112.0,5555706666
1.0,103.0,5555706667
1.0,150.0,5555706668
1.0,123.0,5555706669
1.0,141.0,5555706670
1.0,132.0,5555706671
1.0,141.0,5555706673
1.0,98.0,5555706674
1.0,97.0,5555706675
1.0,150.0,5555706678
1.0,122.0,5555706686
1.0,131.0,5555706688
1.0,122.0,5555706691
1.0,122.0,5555706693
1.0,131.0,5555706694
1.0,150.0,5555706697
1.0,150.0,5555706700
1.0,126.0,5555706707
1.0,141.0,5555706709
1.0,112.0,5555706712
1.0,116.0,5555706715
1.0,112.0,5555706716
1.0,122.0,5555706717
1.0,131.0,5555706718
1.0,103.0,5555706726
1.0,112.0,5555706729
1.0,121.0,5555706730
1.0,103.0,5555706731
1.0,141.0,5555706732
1.0,141.0,5555706733
1.0,145.0,5555706734
1.0,150.0,5555706735
1.0,141.0,5555706740
1.0,131.0,5555706741
1.0,122.0,5555706743
1.0,122.0,5555706755
1.0,131.0,5555706756
1.0,141.0,5555706759
1.0,122.0,5555706764
1.0,122.0,5555706765
1.0,112.0,5555706768
1.0,103.0,5555706774
1.0,150.0,5555706775
1.0,103.0,5555706781
1.0,103.0,5555706783
1.0,99.0,5555706790
1.0,131.0,5555706797
1.0,101.0,5555706798
1.0,150.0,5555706803
1.0,150.0,5555706804
1.0,20.0,5555706805
1.0,28.0,5555706807
1.0,146.0,5555706810
1.0,112.0,5555706811
1.0,141.0,5555706812
1.0,122.0,5555706819
1.0,112.0,5555706820
1.0,103.0,5555706821
1.0,150.0,5555706823
1.0,131.0,5555706824
1.0,141.0,5555706826
1.0,122.0,5555706827
1.0,122.0,5555706829
1.0,122.0,5555706836
1.0,112.0,5555706837
1.0,131.0,5555706838
1.0,131.0,5555706839
1.0,119.0,5555706840
1.0,150.0,5555706841
1.0,112.0,5555706842
1.0,150.0,5555706847
1.0,150.0,5555706849
1.0,140.0,5555706853
1.0,112.0,5555706854
1.0,128.0,5555706856
1.0,150.0,5555706857
1.0,138.0,5555706861
1.0,102.0,5555706862
1.0,122.0,5555706869
1.0,130.0,5555706871
1.0,112.0,5555706877
1.0,104.0,5555706880
1.0,97.0,5555706881
1.0,140.0,5555706882
1.0,115.0,5555706886
1.0,150.0,5555706888
1.0,150.0,5555706890
1.0,141.0,5555706892
1.0,150.0,5555706894
1.0,122.0,5555706899
1.0,131.0,5555706903
1.0,112.0,5555706906
1.0,122.0,5555706908
1.0,131.0,5555706912
1.0,141.0,5555706915
1.0,150.0,5555706916
1.0,150.0,5555706918
1.0,115.0,5555706923
1.0,65.0,5555706926
1.0,150.0,5555706929
1.0,103.0,5555706930
1.0,96.0,5555706931
1.0,129.0,5555706932
1.0,150.0,5555706933
1.0,144.0,5555706934
1.0,126.0,5555706936
1.0,112.0,5555706938
1.0,150.0,5555706940
1.0,150.0,5555706941
1.0,131.0,5555706944
1.0,150.0,5555706945
1.0,131.0,5555706948
1.0,116.0,5555706949
1.0,136.0,5555706950
1.0,131.0,5555706952
1.0,150.0,5555706953
1.0,95.0,5555706954
1.0,131.0,5555706955
1.0,103.0,5555706962
1.0,141.0,5555706964
1.0,103.0,5555706968
1.0,103.0,5555706969
1.0,150.0,5555706974
1.0,109.0,5555706977
1.0,131.0,5555706979
1.0,131.0,5555706981
1.0,150.0,5555706986
1.0,112.0,5555706987
1.0,132.0,5555706989
1.0,129.0,5555706991
1.0,136.0,5555706992
1.0,131.0,5555706994
1.0,128.0,5555707002
1.0,141.0,5555707004
1.0,115.0,5555707007
1.0,122.0,5555707012
1.0,150.0,5555707015
1.0,131.0,5555707016
1.0,144.0,5555707017
1.0,112.0,5555707018
1.0,95.0,5555707019
1.0,141.0,5555707020
1.0,112.0,5555707030
1.0,96.0,5555707034
1.0,95.0,5555707035
1.0,112.0,5555707036
1.0,150.0,5555707038
1.0,131.0,5555707039
1.0,150.0,5555707045
1.0,136.0,5555707046
1.0,122.0,5555707051
1.0,128.0,5555707052
1.0,141.0,5555707054
1.0,98.0,5555707055
1.0,148.0,5555707058
1.0,121.0,5555707059
1.0,150.0,5555707064
1.0,141.0,5555707065
1.0,122.0,5555707066
1.0,103.0,5555707069
1.0,122.0,5555707070
1.0,122.0,5555707073
1.0,130.0,5555707075
1.0,103.0,5555707078
1.0,122.0,5555707079
1.0,141.0,5555707080
1.0,131.0,5555707081
1.0,128.0,5555707086
1.0,112.0,5555707087
1.0,132.0,5555707088
1.0,104.0,5555707091
1.0,150.0,5555707092
1.0,113.0,5555707093
1.0,122.0,5555707095
1.0,131.0,5555707098
1.0,150.0,5555707101
1.0,112.0,5555707104
1.0,150.0,5555707106
1.0,112.0,5555707107
1.0,119.0,5555707108
1.0,104.0,5555707109
1.0,131.0,5555707111
1.0,103.0,5555707114
1.0,150.0,5555707118
1.0,150.0,5555707119
1.0,129.0,5555707120
1.0,96.0,5555707123
1.0,127.0,5555707125
1.0,150.0,5555707128
1.0,112.0,5555707129
1.0,131.0,5555707132
1.0,90.0,5555707145
1.0,141.0,5555707152
1.0,141.0,5555707156
1.0,33.0,5555707157
1.0,103.0,5555707158
1.0,112.0,5555707162
1.0,150.0,5555707164
1.0,141.0,5555707167
1.0,98.0,5555707168
1.0,150.0,5555707172
1.0,122.0,5555707181
1.0,103.0,5555707183
1.0,103.0,5555707185
1.0,122.0,5555707187
1.0,124.0,5555707192
1.0,150.0,5555707193
1.0,122.0,5555707194
1.0,100.0,5555707196
1.0,127.0,5555707200
1.0,122.0,5555707201
1.0,150.0,5555707202
1.0,117.0,5555707211
1.0,131.0,5555707213
1.0,122.0,5555707214
1.0,99.0,5555707219
1.0,148.0,5555707221
1.0,112.0,5555707228
1.0,122.0,5555707233
1.0,109.0,5555707235
1.0,103.0,5555707237
1.0,69.0,5555707243
1.0,143.0,5555707245
1.0,150.0,5555707246
1.0,105.0,5555707247
1.0,104.0,5555707249
1.0,122.0,5555707251
1.0,141.0,5555707252
1.0,101.0,5555707258
1.0,131.0,5555707259
1.0,114.0,5555707260
1.0,150.0,5555707261
1.0,122.0,5555707263
1.0,131.0,5555707265
1.0,139.0,5555707267
1.0,112.0,5555707268
1.0,69.0,5555707269
1.0,95.0,5555707270
1.0,142.0,5555707271
1.0,150.0,5555707278
1.0,131.0,5555707279
1.0,114.0,5555707280
1.0,103.0,5555707281
1.0,150.0,5555707283
1.0,141.0,5555707288
1.0,131.0,5555707290
1.0,150.0,5555707293
1.0,150.0,5555707295
1.0,150.0,5555707296
1.0,143.0,5555707297
1.0,141.0,5555707300
1.0,141.0,5555707303
1.0,105.0,5555707304
1.0,112.0,5555707306
1.0,103.0,5555707307
1.0,115.0,5555707308
1.0,150.0,5555707311
1.0,141.0,5555707312
1.0,103.0,5555707315
1.0,103.0,5555707316
1.0,103.0,5555707318
1.0,112.0,5555707320
1.0,141.0,5555707321
1.0,112.0,5555707322
1.0,112.0,5555707323
1.0,112.0,5555707325
1.0,112.0,5555707326
1.0,141.0,5555707327
1.0,143.0,5555707329
1.0,150.0,5555707330
1.0,141.0,5555707334
1.0,132.0,5555707336
1.0,131.0,5555707337
1.0,110.0,5555707338
1.0,112.0,5555707346
1.0,141.0,5555707347
1.0,150.0,5555707349
1.0,112.0,5555707350
1.0,150.0,5555707352
1.0,131.0,5555707353
1.0,131.0,5555707354
1.0,128.0,5555707356
1.0,137.0,5555707359
1.0,150.0,5555707361
1.0,135.0,5555707362
1.0,150.0,5555707363
1.0,150.0,5555707366
1.0,150.0,5555707368
1.0,127.0,5555707376
1.0,112.0,5555707377
1.0,115.0,5555707378
1.0,112.0,5555707379
1.0,144.0,5555707380
1.0,103.0,5555707385
1.0,101.0,5555707388
1.0,23.0,5555707389
1.0,150.0,5555707392
1.0,122.0,5555707393
1.0,122.0,5555707394
1.0,105.0,5555707395
1.0,150.0,5555707398
1.0,141.0,5555707400
1.0,150.0,5555707402
1.0,103.0,5555707403
1.0,150.0,5555707404
1.0,150.0,5555707405
1.0,122.0,5555707406
1.0,112.0,5555707409
1.0,150.0,5555707410
1.0,105.0,5555707411
1.0,122.0,5555707412
1.0,141.0,5555707413
1.0,102.0,5555707414
1.0,150.0,5555707417
1.0,141.0,5555707419
1.0,112.0,5555707427
1.0,111.0,5555707428
1.0,131.0,5555707431
1.0,150.0,5555707432
1.0,115.0,5555707436
1.0,131.0,5555707442
1.0,141.0,5555707443
1.0,132.0,5555707445
1.0,103.0,5555707451
1.0,141.0,5555707452
1.0,150.0,5555707455
1.0,131.0,5555707459
1.0,141.0,5555707463
1.0,112.0,5555707471
1.0,112.0,5555707474
1.0,112.0,5555707478
1.0,141.0,5555707482
1.0,141.0,5555707485
1.0,141.0,5555707487
1.0,112.0,5555707489
1.0,141.0,5555707490
1.0,122.0,5555707491
1.0,131.0,5555707494
1.0,131.0,5555707495
1.0,112.0,5555707497
1.0,112.0,5555707502
1.0,111.0,5555707503
1.0,150.0,5555707506
1.0,131.0,5555707509
1.0,150.0,5555707516
1.0,141.0,5555707517
1.0,132.0,5555707520
1.0,141.0,5555707525
1.0,135.0,5555707526
1.0,122.0,5555707530
1.0,131.0,5555707531
1.0,122.0,5555707533
1.0,103.0,5555707536
1.0,122.0,5555707537
1.0,150.0,5555707538
1.0,150.0,5555707539
1.0,131.0,5555707540
1.0,102.0,5555707542
1.0,150.0,5555707545
1.0,122.0,5555707547
1.0,134.0,5555707549
1.0,150.0,5555707550
1.0,131.0,5555707557
1.0,134.0,5555707559
1.0,122.0,5555707561
1.0,112.0,5555707562
1.0,150.0,5555707566
1.0,150.0,5555707577
1.0,150.0,5555707586
1.0,150.0,5555707589
1.0,141.0,5555707591
1.0,103.0,5555707592
1.0,150.0,5555707595
1.0,131.0,5555707596
1.0,150.0,5555707597
1.0,112.0,5555707598
1.0,131.0,5555707601
1.0,150.0,5555707602
1.0,150.0,5555707609
1.0,89.0,5555707610
1.0,150.0,5555707611
1.0,115.0,5555707612
1.0,150.0,5555707614
1.0,141.0,5555707615
1.0,133.0,5555707616
1.0,122.0,5555707619
1.0,112.0,5555707620
1.0,149.0,5555707622
1.0,122.0,5555707623
1.0,150.0,5555707625
1.0,150.0,5555707631
1.0,150.0,5555707636
1.0,112.0,5555707638
1.0,150.0,5555707639
1.0,113.0,5555707641
1.0,141.0,5555707642
1.0,134.0,5555707646
1.0,112.0,5555707647
1.0,134.0,5555707650
1.0,141.0,5555707652
1.0,97.0,5555707653
1.0,124.0,5555707654
1.0,150.0,5555707655
1.0,131.0,5555707657
1.0,131.0,5555707664
1.0,118.0,5555707666
1.0,103.0,5555707668
1.0,112.0,5555707671
1.0,150.0,5555707672
1.0,150.0,5555707675
1.0,126.0,5555707677
1.0,139.0,5555707680
1.0,142.0,5555707681
1.0,141.0,5555707684
1.0,131.0,5555707687
1.0,131.0,5555707688
1.0,127.0,5555707691
1.0,122.0,5555707692
1.0,150.0,5555707693
1.0,134.0,5555707695
1.0,96.0,5555707696
1.0,131.0,5555707697
1.0,130.0,5555707704
1.0,14.0,5555707706
1.0,131.0,5555707707
1.0,130.0,5555707708
1.0,115.0,5555707710
1.0,97.0,5555707712
1.0,112.0,5555707713
1.0,134.0,5555707714
1.0,103.0,5555707720
1.0,112.0,5555707722
1.0,122.0,5555707723
1.0,122.0,5555707728
1.0,150.0,5555707730
1.0,122.0,5555707732
1.0,112.0,5555707734
1.0,134.0,5555707735
1.0,147.0,5555707738
1.0,103.0,5555707739
1.0,103.0,5555707740
1.0,122.0,5555707742
1.0,131.0,5555707744
1.0,103.0,5555707746
1.0,150.0,5555707748
1.0,141.0,5555707752
1.0,122.0,5555707754
1.0,122.0,5555707755
1.0,112.0,5555707756
1.0,112.0,5555707757
1.0,101.0,5555707758
1.0,147.0,5555707762
1.0,127.0,5555707764
1.0,122.0,5555707766
1.0,141.0,5555707767
1.0,136.0,5555707768
1.0,128.0,5555707769
1.0,131.0,5555707770
1.0,150.0,5555707771
1.0,103.0,5555707773
1.0,107.0,5555707778
1.0,103.0,5555707779
1.0,141.0,5555707783
1.0,112.0,5555707785
1.0,122.0,5555707789
1.0,145.0,5555707790
1.0,122.0,5555707792
1.0,142.0,5555707793
1.0,150.0,5555707798
1.0,112.0,5555707800
1.0,141.0,5555707807
1.0,131.0,5555707810
1.0,122.0,5555707813
1.0,150.0,5555707823
1.0,141.0,5555707824
